when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2025-10-01 00,49.5,225.75,976.0,1008.7,32.7,33.2,480.0,1.32,6.919,50.3,84.9,39.6,58.6,46.75,223.75,340.0
2025-10-01 00,48.75,173.75,996.3,1011.9,15.6,15.7,480.0,0.45,3.278,29.0,40.7,32.2,41.4,46.25,169.0,452.0
2025-10-01 06,49.0,226.25,978.9,1010.4,31.5,32.0,470.0,1.34,6.817,49.6,84.3,38.3,55.4,48.25,221.0,395.0
2025-10-01 06,49.5,178.25,996.2,1011.5,15.4,15.3,450.0,0.34,3.401,29.3,41.7,30.5,43.5,47.5,174.0,384.0
2025-10-01 12,48.75,227.5,981.3,1011.4,30.1,30.2,440.0,1.41,6.872,49.0,85.3,36.5,49.1,47.25,223.5,341.0
2025-10-01 18,48.5,229.25,985.6,1012.6,27.0,26.8,420.0,1.15,6.387,46.0,79.6,35.4,53.6,49.75,232.25,259.0
2025-10-02 00,49.25,230.5,989.7,1012.2,22.5,22.1,380.0,1.09,5.818,41.6,71.7,32.6,48.5,49.5,233.0,183.0
2025-10-02 00,38.25,149.5,1001.0,1017.1,16.1,15.9,410.0,1.52,3.877,34.7,58.5,36.6,54.8,38.0,149.0,52.0
2025-10-02 06,49.5,230.25,995.1,1014.2,19.1,18.5,350.0,0.85,5.282,37.9,64.8,29.9,44.9,50.25,228.75,136.0
2025-10-02 06,40.0,153.25,996.6,1016.5,20.0,19.7,400.0,1.79,4.932,40.2,71.6,38.0,55.8,39.5,152.25,102.0
2025-10-02 12,44.0,157.5,992.5,1016.8,24.3,24.3,440.0,1.31,5.528,43.5,74.3,39.7,60.0,43.0,156.0,164.0
2025-10-02 12,49.25,230.5,1000.1,1015.2,15.1,14.4,280.0,0.78,5.141,34.8,63.3,29.8,39.1,49.0,228.75,130.0
2025-10-02 18,46.0,161.25,986.3,1014.5,28.1,28.4,470.0,1.41,6.052,46.5,78.5,44.4,65.6,44.75,159.75,182.0
2025-10-03 00,49.25,166.25,982.9,1011.8,29.0,30.9,580.0,1.15,5.335,43.9,65.7,46.3,66.3,45.25,164.25,470.0
2025-10-03 06,51.0,170.0,978.3,1008.5,30.2,33.2,610.0,1.24,5.437,44.5,65.3,43.6,63.2,46.75,169.75,473.0
2025-10-03 12,53.0,174.75,975.1,1006.5,31.4,35.9,650.0,1.2,5.524,45.0,64.5,41.9,58.0,48.75,174.0,475.0
2025-10-03 18,54.5,178.25,972.4,1005.4,33.0,38.3,680.0,1.25,5.628,45.7,64.5,38.3,55.4,52.5,184.75,484.0
2025-10-04 00,56.5,180.75,971.5,1005.3,33.9,40.3,720.0,0.78,5.594,45.4,62.6,39.0,55.6,58.5,187.5,460.0
2025-10-04 12,53.25,145.5,999.7,1014.8,15.1,15.9,570.0,0.41,2.784,25.4,32.4,27.4,36.5,49.25,147.0,457.0
2025-10-04 18,53.25,148.5,996.8,1013.8,17.0,18.2,600.0,0.35,3.031,27.5,35.3,27.2,38.2,49.75,151.25,433.0
2025-10-05 00,53.25,147.25,992.9,1013.7,20.7,23.3,660.0,0.56,3.529,31.7,41.1,29.3,41.7,56.5,147.25,361.0
2025-10-05 06,53.75,148.5,985.6,1011.7,26.1,27.1,520.0,1.58,5.219,40.7,60.4,34.2,49.9,54.75,150.25,159.0
2025-10-05 12,53.25,149.0,980.8,1012.0,31.2,30.9,420.0,3.04,7.358,49.5,85.7,44.2,61.3,53.75,148.0,86.0
2025-10-05 18,52.5,152.75,982.2,1010.2,28.0,29.1,500.0,2.56,5.824,44.1,68.5,40.9,57.7,51.25,151.75,155.0
2025-10-06 00,55.25,164.25,982.8,1008.4,25.6,29.7,690.0,2.47,4.302,36.9,48.9,35.1,49.1,51.75,168.75,490.0
2025-10-06 00,55.25,154.75,986.7,1009.2,22.4,25.2,610.0,1.69,4.131,34.8,46.9,36.1,50.2,55.0,152.75,130.0
2025-10-06 06,56.5,168.25,979.9,1006.5,26.6,30.2,640.0,2.61,4.726,38.8,52.9,37.4,51.3,55.75,169.0,95.0
2025-10-06 12,58.0,171.5,980.5,1005.7,25.2,28.7,630.0,2.39,4.548,37.2,50.1,34.7,49.0,57.0,174.5,211.0
2025-10-06 12,53.0,162.5,990.3,1006.1,15.8,23.0,870.0,1.38,2.643,26.0,30.9,33.6,43.1,53.25,155.25,484.0
2025-10-06 12,45.5,163.5,994.5,1011.4,16.8,16.6,370.0,1.66,4.478,35.2,58.6,43.2,70.5,43.75,162.75,203.0
2025-10-06 18,53.0,164.75,988.2,1005.1,17.0,26.6,960.0,0.81,2.773,27.5,32.4,35.5,52.1,50.0,169.75,480.0
2025-10-07 00,54.25,174.25,978.7,1004.7,26.0,30.2,650.0,2.12,4.648,39.0,53.4,41.0,63.3,52.25,177.0,288.0
2025-10-07 06,58.0,177.5,968.3,1003.5,35.2,38.1,570.0,2.92,6.683,48.9,73.6,39.2,65.9,57.0,179.5,163.0
2025-10-08 06,50.0,145.0,993.8,1014.2,20.4,20.5,420.0,1.73,4.875,37.5,59.4,37.7,55.6,49.0,141.25,293.0
2025-10-08 12,50.0,149.75,988.1,1013.8,25.7,26.1,440.0,1.7,5.936,43.9,72.3,44.8,62.5,48.0,145.75,367.0
2025-10-08 18,50.75,153.75,983.8,1012.4,28.7,30.1,530.0,1.51,5.676,44.4,68.4,47.3,69.3,48.5,150.0,368.0
2025-10-09 00,50.75,158.0,976.9,1011.2,34.2,36.4,570.0,1.68,6.39,49.4,77.0,44.9,62.4,50.0,153.25,347.0
2025-10-09 06,50.5,158.25,971.7,1008.7,37.0,39.6,570.0,1.99,6.949,52.6,84.0,46.8,67.8,49.75,155.0,246.0
2025-10-09 12,51.0,160.0,969.1,1007.6,38.5,42.3,610.0,1.82,6.936,53.3,83.3,46.7,71.0,48.5,158.0,313.0
2025-10-09 12,34.0,146.5,978.9,1016.9,38.0,36.6,170.0,1.98,21.557,73.8,359.8,54.5,78.1,34.0,145.5,92.0
2025-10-09 18,50.0,165.0,968.7,1005.4,36.7,44.8,750.0,0.57,5.978,50.6,72.8,48.2,73.2,48.5,160.75,351.0
2025-10-09 18,34.5,150.25,978.5,1015.9,37.3,35.8,200.0,2.04,17.918,71.3,295.2,56.0,83.6,33.75,150.75,95.0
2025-10-10 00,51.75,167.5,967.0,1003.5,36.5,46.4,790.0,0.69,5.872,49.8,69.8,46.6,66.0,49.0,162.0,495.0
2025-10-10 00,34.5,154.25,976.4,1014.9,38.5,36.6,180.0,2.41,20.358,73.2,335.4,59.0,84.1,33.75,154.5,87.0
2025-10-10 06,52.75,166.5,965.1,1001.6,36.5,48.7,840.0,0.6,5.801,49.6,68.0,43.3,65.0,48.75,166.0,446.0
2025-10-10 06,34.75,158.5,977.3,1011.8,34.5,33.0,210.0,2.11,15.693,67.4,256.9,51.9,73.8,34.0,159.0,95.0
2025-10-10 12,53.0,166.25,965.0,999.8,34.8,48.2,870.0,0.86,5.539,48.1,64.7,42.4,55.5,57.25,164.5,485.0
2025-10-10 12,35.0,162.0,987.0,1010.8,23.9,22.9,270.0,1.39,8.493,51.8,138.2,53.2,81.9,35.0,161.0,91.0
2025-10-10 18,53.25,166.5,964.5,998.0,33.5,46.7,870.0,1.04,5.371,46.9,62.6,39.2,56.5,49.5,170.25,491.0
2025-10-10 18,35.25,165.75,989.3,1009.0,19.7,19.1,330.0,0.97,5.799,43.7,93.8,52.8,76.6,35.5,165.0,73.0
2025-10-11 00,53.5,166.5,966.0,997.4,31.4,44.0,870.0,1.29,5.055,44.5,58.7,39.3,53.5,57.75,164.0,498.0
2025-10-11 00,38.25,171.75,985.1,1006.9,21.8,21.1,320.0,1.48,6.589,46.0,99.3,49.3,68.6,38.0,172.0,35.0
2025-10-11 06,54.0,166.5,968.5,997.2,28.7,41.5,900.0,1.17,4.611,41.4,53.2,34.8,48.3,58.0,163.5,482.0
2025-10-11 06,41.75,177.25,976.2,1004.5,28.3,27.3,260.0,1.96,10.51,56.2,147.3,52.6,73.8,41.75,177.5,21.0
2025-10-11 12,54.5,166.75,970.6,997.2,26.6,37.5,870.0,1.34,4.313,38.8,49.4,36.9,50.7,58.25,162.5,492.0
2025-10-11 12,45.0,182.25,982.1,1004.8,22.7,22.4,390.0,1.66,5.735,42.7,75.7,42.5,64.3,45.25,183.25,83.0
2025-10-11 18,54.75,166.0,971.7,997.8,26.1,36.5,870.0,1.33,4.195,37.9,47.9,30.7,45.1,58.5,163.0,455.0
2025-10-11 18,50.5,187.0,982.6,1004.9,22.3,22.8,490.0,0.97,4.644,37.6,56.2,39.8,63.9,51.25,190.75,276.0
2025-10-12 00,54.5,165.0,974.4,999.3,25.0,33.8,840.0,1.4,4.021,36.4,46.1,33.4,47.4,55.5,162.25,208.0
2025-10-12 00,55.25,189.0,976.4,1003.3,27.0,28.2,510.0,1.42,5.538,41.9,62.9,37.8,52.5,53.25,193.5,367.0
2025-10-12 06,53.75,165.5,977.7,1000.3,22.6,29.7,810.0,1.24,3.67,33.8,42.5,34.3,50.7,54.75,162.5,224.0
2025-10-12 12,53.0,166.5,980.9,1002.4,21.5,26.5,740.0,1.36,3.582,32.8,41.9,34.0,45.0,49.0,163.25,499.0
2025-10-12 18,52.5,168.5,984.0,1003.5,19.5,23.7,710.0,1.3,3.34,30.9,39.3,33.9,45.6,49.0,165.5,443.0
2025-10-13 00,52.5,171.25,986.6,1004.7,18.1,21.7,690.0,1.32,3.143,29.2,37.0,33.7,45.6,48.25,169.0,499.0
2025-10-13 06,52.5,174.25,988.1,1004.8,16.7,19.6,670.0,1.19,2.918,27.3,34.3,33.6,45.4,48.75,172.25,440.0
2025-10-13 12,34.0,145.0,987.1,1016.6,29.6,28.2,180.0,1.87,15.68,63.3,261.7,49.7,70.6,33.25,145.5,95.0
2025-10-13 18,34.25,147.75,986.8,1015.9,29.1,27.9,220.0,1.99,12.701,60.9,210.6,47.3,72.1,33.5,147.75,83.0
2025-10-14 00,34.75,150.75,983.5,1017.8,34.4,32.4,190.0,2.36,17.066,67.8,279.4,48.3,71.9,34.0,151.0,86.0
2025-10-14 00,50.75,171.75,987.4,1002.6,15.1,19.9,770.0,1.14,2.581,25.6,31.1,35.2,45.7,46.5,173.25,485.0
2025-10-14 00,43.25,175.25,990.3,1009.0,18.7,18.5,400.0,1.6,4.613,37.4,62.8,38.1,57.9,42.75,176.75,134.0
2025-10-14 06,49.5,177.5,979.6,1002.5,23.0,25.3,590.0,1.98,4.295,37.3,52.7,35.8,57.3,49.0,177.5,56.0
2025-10-14 06,35.0,153.75,987.4,1016.8,29.4,28.0,220.0,1.86,12.738,60.9,207.3,43.9,62.6,36.0,153.0,130.0
2025-10-14 12,48.75,184.75,968.2,1003.6,35.5,35.5,430.0,3.69,8.256,55.3,102.5,49.5,64.7,49.25,185.5,78.0
2025-10-14 12,35.25,156.75,995.4,1017.9,22.5,21.5,230.0,1.33,9.329,51.4,150.8,51.4,72.2,35.25,156.0,68.0
2025-10-14 18,51.25,185.5,960.3,1001.3,41.0,42.1,480.0,3.08,8.778,58.9,105.0,45.0,68.9,48.25,182.75,388.0
2025-10-14 18,35.0,159.75,998.1,1017.1,19.0,18.3,270.0,0.94,6.768,45.0,110.1,48.3,70.5,35.25,159.25,53.0
2025-10-15 00,51.25,186.25,959.2,1000.8,41.6,43.3,510.0,2.95,8.494,58.6,101.6,44.8,69.8,48.0,188.0,383.0
2025-10-15 06,51.5,191.75,964.3,1001.8,37.6,41.2,610.0,2.05,6.76,52.2,80.6,44.7,63.3,49.5,192.5,229.0
2025-10-15 12,54.0,195.5,964.6,1000.7,36.1,41.8,680.0,1.36,6.151,49.1,71.0,41.9,60.1,50.0,196.75,453.0
2025-10-15 18,55.5,196.75,965.5,999.9,34.5,40.6,700.0,1.35,5.795,46.7,65.6,40.6,58.4,51.25,197.5,475.0
2025-10-16 00,56.25,197.75,969.5,999.2,29.7,36.9,760.0,1.04,4.856,41.1,54.5,42.2,57.5,52.0,198.25,474.0
2025-10-16 00,48.5,168.5,998.1,1014.0,15.8,15.5,380.0,1.23,4.079,32.4,50.8,34.8,49.5,46.25,168.0,253.0
2025-10-16 06,56.25,202.0,973.2,999.6,26.4,34.7,810.0,0.91,4.286,37.6,48.1,41.8,59.8,53.0,199.75,389.0
2025-10-16 06,49.25,172.0,996.5,1012.6,16.1,16.2,450.0,0.84,3.605,30.7,44.4,36.5,51.2,46.25,171.75,334.0
2025-10-16 12,49.0,175.25,996.7,1013.3,16.6,16.9,480.0,0.6,3.514,30.6,43.4,33.6,48.8,47.25,174.0,216.0
2025-10-16 18,49.25,178.0,995.5,1013.5,18.1,18.5,510.0,0.59,3.623,31.7,44.6,35.1,49.7,47.0,176.75,267.0
2025-10-16 18,37.5,147.0,1004.6,1021.7,17.1,16.8,370.0,1.01,4.533,37.8,69.5,39.0,57.8,38.5,147.25,113.0
2025-10-17 00,52.25,181.25,995.3,1011.9,16.5,17.1,560.0,0.76,3.062,27.6,36.1,30.7,45.1,48.75,178.0,452.0
2025-10-17 00,37.75,150.5,1001.5,1022.7,21.2,20.5,320.0,1.14,6.405,45.3,97.6,45.7,63.6,38.25,150.0,71.0
2025-10-17 06,52.75,182.5,995.0,1012.4,17.4,18.1,550.0,0.79,3.285,29.0,38.5,32.7,48.1,48.5,182.75,473.0
2025-10-17 06,37.75,155.25,998.1,1020.9,22.8,22.1,310.0,1.35,7.138,48.1,108.8,50.9,69.3,36.75,151.75,329.0
2025-10-17 12,52.75,190.25,995.2,1010.9,15.7,17.2,600.0,0.77,2.865,26.3,33.6,34.8,51.9,48.75,187.25,492.0
2025-10-17 12,37.25,157.0,998.7,1021.2,22.5,22.1,380.0,0.83,5.817,45.3,89.7,51.3,74.5,37.25,156.0,89.0
2025-10-17 18,50.0,206.25,993.3,1012.6,19.2,19.4,440.0,1.39,4.405,35.3,53.7,40.6,51.0,48.75,202.5,305.0
2025-10-17 18,53.75,189.5,995.1,1011.3,16.3,16.5,490.0,0.77,3.376,28.7,39.1,35.9,50.0,50.75,187.0,374.0
2025-10-17 18,38.5,162.75,998.5,1019.6,21.1,20.8,420.0,1.32,4.954,41.5,74.3,44.2,63.6,38.75,161.75,91.0
2025-10-18 00,51.75,207.5,981.9,1010.3,28.4,28.2,380.0,2.77,7.415,48.6,88.1,41.8,59.7,50.25,207.75,168.0
2025-10-18 00,39.75,168.0,999.5,1018.9,19.4,19.2,390.0,1.14,4.924,39.9,71.9,44.5,62.9,40.0,167.0,90.0
2025-10-18 06,51.75,209.75,979.4,1011.0,31.6,31.8,410.0,2.8,7.746,51.3,92.0,46.1,59.0,51.0,209.5,85.0
2025-10-18 06,41.5,172.75,995.5,1018.3,22.7,22.0,330.0,1.81,6.678,45.9,94.1,44.4,58.2,41.5,171.75,83.0
2025-10-18 12,51.5,214.5,979.4,1010.7,31.2,32.5,480.0,2.59,6.775,49.0,80.8,45.5,66.9,49.75,212.75,230.0
2025-10-18 12,43.5,177.75,988.7,1018.3,29.6,28.9,370.0,1.98,7.81,52.3,105.9,43.4,66.0,42.0,175.75,233.0
2025-10-18 12,46.75,147.0,1004.9,1020.5,15.6,16.0,520.0,0.78,3.068,28.6,39.3,30.3,40.9,43.75,150.5,432.0
2025-10-18 18,45.5,182.0,977.3,1016.3,39.0,38.3,370.0,2.41,10.348,62.2,135.4,53.6,75.4,44.75,181.0,114.0
2025-10-18 18,51.25,219.25,982.2,1011.0,28.8,30.6,540.0,1.98,5.661,44.4,67.7,41.6,61.9,48.75,216.0,362.0
2025-10-18 18,47.0,150.0,999.8,1018.3,18.6,19.4,560.0,0.96,3.471,31.9,44.3,33.3,53.8,43.5,153.75,487.0
2025-10-19 00,47.5,186.0,965.5,1014.7,49.2,48.0,350.0,3.24,13.707,72.3,173.5,56.7,86.1,46.0,186.0,167.0
2025-10-19 00,51.0,224.25,986.9,1010.6,23.6,25.1,560.0,1.34,4.482,37.6,53.8,39.0,55.3,48.5,219.5,440.0
2025-10-19 00,47.5,157.0,995.1,1016.6,21.5,21.8,490.0,1.07,4.451,37.2,56.3,37.4,54.0,44.5,157.75,339.0
2025-10-19 06,49.0,190.5,961.0,1013.8,52.7,51.6,370.0,3.58,13.935,74.1,172.3,56.7,84.0,48.0,191.75,144.0
2025-10-19 06,48.75,160.0,986.7,1014.3,27.6,27.8,450.0,1.63,6.173,45.8,76.6,38.5,56.4,45.75,164.0,450.0
2025-10-19 06,50.25,229.0,992.1,1011.2,19.1,19.6,500.0,1.18,3.923,33.3,47.6,37.8,51.2,48.5,228.25,202.0
2025-10-19 12,50.5,195.75,962.7,1012.8,50.0,50.1,440.0,3.01,11.377,68.6,137.6,52.7,82.3,49.0,197.5,209.0
2025-10-19 12,49.25,161.5,981.3,1013.8,32.6,32.6,440.0,2.19,7.41,51.5,91.3,38.2,51.9,45.25,162.25,448.0
2025-10-19 18,52.0,201.75,966.8,1012.1,45.3,46.7,510.0,2.25,9.165,61.5,108.5,49.3,70.7,49.5,202.75,287.0
2025-10-19 18,49.0,165.25,980.8,1013.6,32.8,33.4,490.0,1.86,6.813,50.2,84.3,43.5,61.0,48.0,165.5,113.0
2025-10-20 00,53.25,207.0,969.8,1011.6,41.8,44.2,550.0,2.11,8.038,56.9,93.6,44.0,68.8,51.75,208.0,180.0
2025-10-20 00,51.5,170.25,982.4,1012.7,30.3,32.7,600.0,0.73,5.453,44.2,65.0,48.1,69.0,47.25,171.25,478.0
2025-10-20 06,54.5,211.75,972.6,1011.1,38.5,41.8,590.0,1.7,7.081,52.5,81.2,43.0,58.5,51.0,208.5,446.0
2025-10-20 06,52.0,175.0,983.1,1011.7,28.6,31.9,650.0,0.46,4.912,41.4,58.2,44.2,64.9,47.75,173.75,481.0
2025-10-20 12,55.5,216.0,974.5,1010.9,36.4,39.2,580.0,1.63,6.752,50.2,76.5,40.8,56.6,51.5,213.0,487.0
2025-10-20 12,51.0,182.0,984.8,1012.7,28.0,31.9,690.0,0.27,4.618,40.3,55.5,43.4,61.4,48.0,179.5,379.0
2025-10-20 18,56.25,219.25,977.7,1010.8,33.1,35.0,550.0,1.75,6.355,47.1,71.3,39.2,54.5,52.0,220.0,475.0
2025-10-20 18,51.75,187.25,984.7,1011.4,26.7,30.9,710.0,0.16,4.357,38.5,51.8,43.0,65.4,48.25,183.0,494.0
2025-10-21 00,57.0,221.5,984.3,1009.4,25.2,25.8,490.0,1.59,5.259,39.5,58.5,36.6,50.2,54.0,219.5,357.0
2025-10-21 00,53.75,193.75,984.6,1007.9,23.3,28.5,750.0,0.73,3.8,34.3,44.0,33.6,45.5,49.75,190.5,498.0
2025-10-21 00,49.25,164.25,999.8,1016.9,17.2,16.7,390.0,1.36,4.272,33.6,52.6,33.3,44.9,46.75,166.75,334.0
2025-10-21 06,54.0,198.75,983.7,1006.4,22.7,28.0,750.0,0.91,3.739,33.8,43.1,30.9,43.6,50.0,195.5,497.0
2025-10-21 06,57.75,223.5,990.6,1008.7,18.1,18.0,420.0,1.22,4.287,32.5,47.3,32.3,44.0,55.5,220.5,310.0
2025-10-21 06,50.0,168.0,993.2,1016.2,23.0,22.6,410.0,1.99,5.504,40.7,67.1,35.0,47.3,49.0,166.25,168.0
2025-10-21 12,54.25,206.25,982.7,1004.2,21.5,29.0,820.0,1.11,3.537,32.7,40.7,31.8,46.1,53.5,198.75,498.0
2025-10-21 12,51.0,171.75,992.6,1015.6,23.0,23.8,520.0,1.65,4.574,37.5,54.9,40.7,57.5,48.75,171.0,256.0
2025-10-21 18,54.5,207.75,979.7,1003.6,23.9,29.4,730.0,1.45,4.027,35.6,46.2,33.4,48.0,51.75,202.0,490.0
2025-10-21 18,51.25,178.25,988.2,1012.8,24.6,25.8,520.0,1.36,4.954,39.8,59.3,38.2,53.2,48.5,178.25,306.0
2025-10-22 00,54.5,216.25,970.8,1003.0,32.2,34.7,570.0,2.57,6.087,46.5,69.8,45.6,64.2,54.5,221.5,339.0
2025-10-22 00,51.0,188.75,985.8,1007.8,22.0,23.2,560.0,1.22,4.14,35.4,49.7,40.4,56.0,47.75,185.0,452.0
2025-10-22 06,56.0,215.0,963.2,998.9,35.6,36.9,500.0,3.09,7.382,51.4,83.1,43.6,68.2,58.5,218.25,340.0
2025-10-22 06,51.25,194.25,980.2,1002.4,22.2,24.5,620.0,1.21,3.957,34.8,47.3,41.2,58.7,48.75,188.75,481.0
2025-10-22 12,57.5,213.0,960.0,992.3,32.3,34.3,490.0,3.73,6.991,48.7,77.4,41.9,58.8,57.75,214.5,94.0
2025-10-22 12,51.25,201.75,974.4,994.4,20.0,27.1,790.0,1.69,3.43,32.5,41.1,41.3,58.5,49.25,205.75,361.0
2025-10-22 18,57.75,212.0,958.0,988.4,30.4,34.0,570.0,3.85,5.965,44.9,65.8,37.6,52.9,59.0,214.5,201.0
2025-10-23 06,54.5,218.0,966.7,990.3,23.6,32.5,840.0,1.21,3.863,35.2,44.3,37.5,54.2,56.25,224.75,469.0
2025-10-23 12,57.25,218.5,964.3,987.8,23.5,30.2,770.0,1.89,3.917,34.4,43.5,33.7,46.1,58.5,221.5,225.0
2025-10-25 00,55.75,208.5,985.0,1000.8,15.8,16.6,580.0,0.37,2.863,25.5,32.3,31.6,45.7,57.25,204.5,297.0
2025-10-25 06,54.75,210.0,987.4,1003.4,15.9,16.4,560.0,0.42,2.934,26.1,33.5,32.8,47.5,54.5,203.75,403.0
2025-10-25 12,47.5,229.75,989.5,1006.7,17.2,16.8,440.0,0.39,3.824,32.3,48.4,41.3,57.6,45.0,226.5,374.0
2025-10-25 18,48.75,230.5,987.2,1005.7,18.5,18.4,430.0,1.12,4.289,34.7,53.2,40.3,60.9,45.75,230.25,334.0
2025-10-26 00,48.5,234.25,989.8,1005.1,15.3,15.4,440.0,0.39,3.509,30.1,43.7,41.3,59.4,47.25,232.0,218.0
2025-10-26 18,37.25,148.25,996.6,1013.2,16.6,18.6,640.0,0.93,2.899,31.7,44.7,43.0,67.1,37.0,151.75,312.0
2025-10-27 00,43.25,147.25,991.7,1011.5,19.8,22.3,630.0,1.48,3.541,34.5,48.2,38.0,58.4,43.5,150.0,224.0
2025-10-27 06,45.75,150.5,985.5,1008.9,23.4,25.1,540.0,2.37,4.647,40.0,60.6,38.9,57.0,47.25,153.75,299.0
2025-10-27 06,40.5,205.75,1004.3,1019.9,15.5,15.7,480.0,0.8,3.281,31.4,47.1,31.5,43.7,40.75,204.0,150.0
2025-10-27 12,47.25,152.25,984.2,1008.4,24.1,26.3,570.0,2.15,4.617,39.8,58.7,35.6,52.5,50.25,156.25,444.0
2025-10-27 12,42.5,161.75,991.3,1011.9,20.5,21.7,530.0,1.46,4.092,37.2,56.5,37.8,56.0,41.25,166.75,437.0
2025-10-27 12,41.75,210.25,1001.8,1018.8,17.0,17.4,490.0,0.86,3.547,33.0,49.7,32.4,44.7,39.0,209.75,309.0
2025-10-27 18,49.25,153.25,984.6,1008.2,23.6,25.6,580.0,1.48,4.413,38.0,54.4,42.3,66.1,51.0,156.25,289.0
2025-10-27 18,44.0,166.5,991.1,1012.0,20.9,21.4,490.0,1.05,4.375,37.8,58.8,38.0,53.8,41.75,171.75,495.0
2025-10-27 18,43.0,213.0,999.0,1019.2,20.2,20.7,490.0,1.09,4.218,37.1,57.7,33.7,48.9,44.5,215.25,246.0
2025-10-28 00,49.75,147.75,983.2,1011.3,28.1,32.5,680.0,0.71,4.78,41.7,58.5,41.4,66.0,51.25,154.25,489.0
2025-10-28 00,45.0,172.25,990.7,1013.0,22.3,22.2,440.0,0.97,5.057,40.5,66.7,36.3,51.0,43.0,171.25,236.0
2025-10-28 00,44.5,215.25,992.9,1017.8,24.9,25.1,450.0,1.7,5.582,43.9,74.3,35.8,53.0,46.25,219.0,352.0
2025-10-28 06,51.75,150.0,979.7,1010.7,31.1,33.8,600.0,1.36,5.632,45.3,66.9,40.6,58.5,53.25,150.75,174.0
2025-10-28 06,46.25,217.25,983.7,1017.5,33.7,33.0,380.0,2.89,8.688,55.8,112.2,45.8,67.8,45.75,216.25,95.0
2025-10-28 06,45.25,180.0,989.7,1012.4,22.7,22.8,450.0,1.07,5.057,40.7,66.5,38.2,52.9,43.25,183.75,372.0
2025-10-28 06,53.25,195.5,990.9,1011.7,20.8,21.2,500.0,1.72,4.244,34.6,49.4,33.1,44.1,50.25,197.0,349.0
2025-10-28 12,47.5,220.0,973.0,1016.1,43.1,42.2,380.0,3.38,11.097,65.1,140.5,51.9,76.4,47.0,218.75,110.0
2025-10-28 12,50.0,151.0,982.5,1011.1,28.6,32.7,660.0,0.89,4.949,42.5,60.3,39.5,56.9,46.5,153.0,416.0
2025-10-28 12,45.5,187.5,984.0,1010.0,26.0,26.4,440.0,1.78,5.989,45.5,78.4,40.0,56.6,45.5,184.25,253.0
2025-10-28 12,54.25,196.5,984.9,1008.6,23.7,24.8,530.0,1.4,4.673,37.5,53.7,36.6,53.0,51.0,201.25,483.0
2025-10-28 18,49.75,223.25,967.8,1016.6,48.7,48.7,440.0,2.28,11.07,67.6,135.4,49.3,76.5,49.0,225.0,152.0
2025-10-28 18,46.5,194.25,978.0,1006.5,28.5,29.6,440.0,2.91,6.731,49.0,86.6,42.3,66.8,45.75,196.5,192.0
2025-10-28 18,55.0,194.5,980.3,1005.3,25.0,27.1,540.0,1.72,5.014,39.5,57.1,36.3,62.0,55.5,200.25,369.0
2025-10-28 18,50.25,154.5,982.5,1010.3,27.8,32.3,690.0,0.86,4.686,41.0,56.9,37.1,52.4,46.75,156.5,416.0
2025-10-29 00,51.5,225.75,970.7,1014.7,44.0,43.8,430.0,1.71,10.191,62.9,121.5,46.3,73.3,49.75,224.25,221.0
2025-10-29 00,48.25,200.0,974.6,1004.7,30.0,32.1,550.0,2.93,5.838,46.6,73.0,44.3,71.7,44.0,201.0,479.0
2025-10-29 00,54.25,194.5,975.6,1002.7,27.1,29.6,570.0,1.93,5.2,41.4,59.8,37.1,61.0,52.25,192.5,259.0
2025-10-29 00,50.5,157.25,984.4,1010.2,25.8,30.0,690.0,1.06,4.354,38.7,52.7,38.4,55.9,47.0,157.5,390.0
2025-10-29 06,51.25,204.5,969.5,1003.5,33.9,37.0,610.0,2.58,6.067,48.2,72.6,44.3,65.4,47.75,203.5,396.0
2025-10-29 06,52.75,228.5,983.0,1014.8,31.8,31.2,390.0,1.32,8.009,51.4,93.9,42.5,61.5,49.75,228.75,334.0
2025-10-29 06,50.0,160.5,987.8,1009.3,21.5,25.7,720.0,0.85,3.574,33.4,43.5,37.1,51.4,46.0,157.5,498.0
2025-10-29 12,54.25,206.0,959.0,1002.1,43.0,46.0,570.0,2.8,8.069,57.3,92.8,43.3,67.8,53.0,207.0,154.0
2025-10-29 12,49.25,165.25,993.1,1008.5,15.5,19.7,790.0,0.38,2.498,25.4,30.8,35.6,51.6,45.5,161.75,493.0
2025-10-29 18,56.25,204.5,952.0,999.9,47.9,50.6,540.0,3.03,9.367,62.2,105.1,47.0,72.0,58.75,207.25,323.0
2025-10-29 18,48.25,184.75,981.5,999.2,17.7,18.6,510.0,1.6,3.638,32.0,45.5,46.7,59.7,44.25,187.5,492.0
2025-10-30 00,56.5,204.25,953.1,996.9,43.8,45.4,510.0,3.18,8.907,58.9,99.7,39.8,57.4,59.75,207.5,409.0
2025-10-30 00,46.0,194.5,966.6,998.2,31.6,30.6,330.0,2.88,9.271,55.5,120.3,54.2,72.6,45.5,194.25,59.0
2025-10-30 06,57.25,205.0,960.1,994.4,34.3,36.1,520.0,2.67,6.941,49.3,77.0,39.1,55.2,55.5,210.75,404.0
2025-10-30 06,46.75,199.25,960.9,996.7,35.7,35.1,370.0,3.39,9.49,58.4,121.6,51.4,75.8,45.5,199.5,140.0
