track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw,dt,gfs_f024_kt
2280,2024-01-13 18,37.75,198.0,24.0,1,1,12.4,400.0,3.036,29.1,48.7,999.2,1021.970566377411,22.747971162567296,1001.2202186896443,1.9976234748005481,93.86181640625,118.98053966722497,5542.6005859375,1978.9010602462997,334.9568119563996,-166.8857421875,2.5637121200561523,13.659204101562523,-253.1876983642578,-382.92431640625,12.29,2024-01-13 18,48.2
2292,2024-01-16 00,50.0,157.5,nan,0,0,25.7,590.0,4.753,40.1,55.5,980.6,1030.3905292262411,49.75503117936614,998.1910924535043,17.555594406629325,-89.89599609375,90.88379685059842,5154.66015625,456.33815705928487,203.19634663801858,-418.18798828125,3.457451343536377,1.4603210449218977,-98.7743911743164,-138.68466186523438,20.77,2024-01-16 00,25.8
2300,2024-01-17 18,39.5,214.75,nan,0,0,13.0,680.0,2.262,25.6,57.1,991.0,1005.8266574456242,14.843686254217914,999.5327491042507,8.549777912844434,119.06787109375,90.60720457719361,5555.11279296875,1226.8325998834964,251.1023395575828,-304.244140625,2.5450100898742676,13.698297119140648,-262.43109130859375,-336.7460021972656,12.16,2024-01-17 18,41.2
2340,2024-01-29 12,35.5,201.75,36.0,0,1,9.9,810.0,1.612,21.2,50.9,986.5,1007.5133879229986,21.015646223779868,994.1134546739328,7.615712974714029,19.21923828125,51.25074969222108,5496.16650390625,1973.8095729184042,359.3430515618609,-396.97509765625,2.429974317550659,14.338922119140648,-305.3577575683594,-636.264892578125,9.29,2024-01-29 12,49.0
2340,2024-01-31 00,41.0,219.25,0.0,1,1,36.5,630.0,6.592,56.0,71.5,962.0,1017.0146242348565,55.053625699700206,978.2900489488131,16.329050413656887,88.9482421875,186.0909665103159,5472.94580078125,204.25674024870236,342.0763566984268,-357.22021484375,2.3952407836914062,11.888146972656273,98.28267669677734,-210.13214111328125,29.51,2024-01-31 00,51.7
2343,2024-02-01 18,54.75,180.0,30.0,0,1,29.3,600.0,5.312,42.4,59.5,977.1,1016.40276845519,39.30956777159622,993.9678886029642,16.874687919370444,69.2080078125,8.908593091381094,5298.9345703125,1948.231691289093,232.40107098499357,-534.71533203125,1.7024427652359009,2.5817199707031477,187.4573211669922,-24.02747344970703,24.39,2024-02-01 18,61.6
2365,2024-02-04 18,37.25,233.75,nan,0,0,32.2,560.0,6.052,52.6,66.9,983.7,1034.355719492031,50.640570566249835,1012.1666230907315,28.45147416495024,98.568359375,24.38647798406562,5525.58837890625,223.5169436717993,185.68224168979225,-208.291015625,3.1343209743499756,14.301995849609398,-16.98770523071289,-372.25762939453125,21.14,2024-02-04 18,32.7
2390,2024-02-12 12,42.5,166.25,nan,0,0,28.7,390.0,7.311,51.3,61.3,981.0,1028.1385878803085,47.12357323187098,995.110121005342,14.095106356904466,-69.103515625,-109.88079622846851,5321.84326171875,204.3305463609578,197.5352859877159,-312.40625,6.987542152404785,6.331628417968773,113.98210906982422,-579.5210571289062,25.69,2024-02-12 12,47.9
2409,2024-02-16 06,44.75,156.75,6.0,1,1,32.8,510.0,6.681,51.6,62.5,980.0,1025.394377037269,45.375761314612646,1000.6310273534821,20.612411630825818,109.46435546875,-12.39347096647591,5453.568359375,1715.9439505071734,334.0841271432273,-338.87353515625,10.934569358825684,1.8333374023437727,-188.9009552001953,-418.3663635253906,28.29,2024-02-16 06,63.2
2424,2024-02-20 00,53.0,156.25,nan,0,0,19.7,730.0,3.256,30.2,38.6,985.8,1033.2724889093415,47.50680287418527,976.5928296990071,-9.172856336149152,116.71533203125,-35.8937496755172,5281.66259765625,916.4953737482051,290.61732410758435,-354.3779296875,4.006030082702637,nan,-551.2628784179688,-357.332763671875,14.71,2024-02-20 00,52.9
2435,2024-02-25 06,49.75,177.5,nan,0,0,17.8,490.0,3.797,32.4,40.1,1001.7,1026.894650280412,25.172848522599452,1017.8405907532044,16.118788995391924,137.0029296875,209.83621820065503,5416.04150390625,1590.9578597198374,245.1890320447449,-272.2353515625,3.423593521118164,3.3831726074218977,-493.011474609375,-407.6447448730469,14.44,2024-02-25 06,42.2
2444,2024-02-27 00,37.5,151.25,0.0,1,1,44.1,490.0,9.292,67.1,74.2,971.1,1037.3283939726343,66.23244670700933,999.9204766439983,28.824529378373313,88.6953125,73.46095935125791,5554.50830078125,205.77786000345557,198.77847359197884,-311.943359375,8.522891998291016,15.720208740234398,230.38150024414062,-110.8524169921875,35.57,2024-02-27 00,50.4
2467,2024-03-06 06,37.5,147.5,48.0,0,1,20.6,470.0,4.441,40.1,60.8,992.7,1022.6931436914778,30.032682265696508,1013.6592139341149,20.99875250833361,123.58984375,-26.945542207180143,5587.5517578125,1125.823197349286,338.36292733314315,-251.1640625,16.99219512939453,15.564904785156273,-136.58370971679688,-321.064697265625,19.21,2024-03-06 06,45.7
2467,2024-03-07 18,48.75,164.25,12.0,1,1,41.0,510.0,8.402,59.0,61.6,964.1,1016.4543974404089,52.37706589744016,985.8902899841485,21.812958441179717,161.05126953125,95.85885501118992,5445.69873046875,325.5359212803133,232.8259608731418,-350.5693359375,4.359588623046875,1.7672363281250227,161.9272003173828,-404.27142333984375,35.09,2024-03-07 18,53.2
2477,2024-03-10 00,38.0,151.25,36.0,0,1,15.1,420.0,3.54,32.8,57.5,1002.0,1030.3241319079186,28.329075755574877,986.0509283674327,-15.944127784911075,-170.373046875,17.941948568929487,5290.783203125,208.54240935813752,237.60450099782673,-310.16845703125,13.159138679504395,10.531243896484398,-90.75731658935547,-519.1414794921875,14.68,2024-03-10 00,47.1
2477,2024-03-11 12,46.0,172.25,0.0,1,1,29.0,410.0,7.152,50.2,74.9,976.6,1027.0586282209838,50.46506132645254,991.8730965560421,15.279529661510878,-6.07763671875,130.3600210003807,5347.28369140625,278.6874141727415,183.97371576208846,-314.486328125,8.303671836853027,5.144921875000023,314.8516540527344,-431.80255126953125,30.61,2024-03-11 12,47.4
2494,2024-03-16 00,40.25,153.75,18.0,1,1,19.2,370.0,5.068,39.9,60.3,993.1,1026.6689570347608,33.5221674839795,994.0064899167925,0.859700366011225,-119.93310546875,-148.58369735228194,5312.67919921875,209.32692785634475,246.40723295324932,-327.03369140625,9.352749824523926,9.471185302734398,-110.59455871582031,-302.50335693359375,18.91,2024-03-16 00,57.3
2506,2024-03-21 00,36.5,148.5,0.0,1,1,33.3,430.0,7.756,57.4,73.0,972.5,1021.6139970899708,49.11204396497078,984.6606884784414,12.158735353441443,-95.58837890625,-20.532649716503656,5405.48779296875,206.05860438972996,199.00934607879088,-410.14501953125,13.351017951965332,16.886407470703148,155.56915283203125,-492.236328125,31.39,2024-03-21 00,48.6
2541,2024-04-02 00,46.5,162.75,0.0,1,1,49.6,410.0,12.022,70.7,76.7,955.1,1017.8846926942953,62.82023956929527,997.8224716153736,42.758018490373615,89.759765625,57.724725649781305,5479.44091796875,207.51171080898058,293.5486267778598,-373.71826171875,7.099074840545654,4.105004882812523,-112.50933074951172,-314.75286865234375,43.27,2024-04-02 00,51.4
2547,2024-04-05 06,47.75,165.25,18.0,1,1,30.6,470.0,6.617,49.0,48.9,982.6,1020.3963729981481,37.75153657236683,1011.4444702232411,28.79963379745982,77.33056640625,9.07775380147255,5488.4228515625,701.1584874494027,283.5597022089645,-302.099609375,4.050902843475342,1.9866271972656477,-201.28013610839844,-504.30859375,24.85,2024-04-05 06,51.2
2561,2024-04-14 18,32.0,196.75,nan,0,0,16.3,690.0,2.819,33.9,50.3,1001.2,1029.701591625075,28.463554515700025,1010.7771553510585,9.539118241683468,-47.21435546875,-22.954015637698753,5577.8134765625,200.32625201942307,193.62024179696857,-175.2490234375,3.7684497833251953,17.609887695312523,132.6220703125,-119.5064468383789,13.84,2024-04-14 18,29.3
2588,2024-04-23 06,52.75,179.25,nan,0,0,34.6,610.0,6.235,48.7,56.6,969.5,1022.2687812135994,52.76212838156812,991.4125540882815,21.905901256250218,-120.3896484375,96.60456632859861,5229.3603515625,201.9025249258484,270.0,-453.0107421875,1.611100196838379,3.6656738281250227,-71.18303680419922,-3.565584421157837,26.9,2024-04-23 06,35.1
2599,2024-04-27 12,51.5,222.0,nan,0,0,16.3,410.0,3.994,31.9,44.3,994.7,1028.4615091355988,33.79585972153632,1006.7055784592876,12.039929045225108,22.74609375,23.860261131895456,5405.17822265625,1166.411945327724,278.06737142032364,-317.0693359375,2.6998260021209717,7.193261718750023,72.51176452636719,-172.1261444091797,17.86,2024-04-27 12,38.6
3257,2025-10-01 12,36.25,145.0,30.0,0,1,10.6,410.0,2.546,26.1,35.6,1005.8,1016.4126111940177,10.59760875261145,1014.8955630365535,9.08056059514729,34.36181640625,36.0482475494645,5723.90576171875,820.9355311890438,283.5560263078005,-100.7109375,8.60926628112793,27.398858642578148,-112.79903411865234,-333.5394592285156,10.01,2025-10-01 12,52.0
3269,2025-10-08 06,50.0,145.0,18.0,1,1,20.4,420.0,4.875,37.5,55.6,993.8,1028.7657393154464,34.92247759669635,994.2301351778735,0.3868734591235352,-90.09228515625,-141.06109141033582,5368.92626953125,306.21025428503634,230.04717762081864,-305.0537109375,8.305667877197266,9.401544189453148,75.34351348876953,-317.3734436035156,21.99,2025-10-08 06,56.2
3278,2025-10-10 06,52.75,166.5,nan,0,0,36.5,840.0,5.801,49.6,65.0,965.1,1024.9765065976924,59.87939966409863,985.9205489150502,20.823441981456426,-73.84375,81.47060776949148,5360.6533203125,201.2846293548702,194.54263938216582,-501.7216796875,3.5856547355651855,9.982965087890648,-14.413559913635254,-125.01233673095703,19.51,2025-10-10 06,37.3
3296,2025-10-16 00,48.5,168.5,nan,0,0,15.8,380.0,4.079,32.4,49.5,998.1,1029.0180999515608,30.88382260781077,975.7226037535506,-22.41167359019937,-149.52490234375,-22.81492938802728,5265.8623046875,203.8752060347341,226.67351928795145,-300.58447265625,6.978689670562744,8.768273925781273,-81.09001159667969,-232.4792938232422,17.32,2025-10-16 00,35.9
3309,2025-10-22 06,55.75,146.75,nan,0,0,8.4,320.0,2.549,20.7,38.5,1014.6,1037.77798742716,23.176119751378792,1002.8691484916633,-11.732719184117968,-180.7666015625,-143.56328268876993,5171.44921875,361.7503383706905,182.47894028411062,-185.99560546875,8.079988479614258,5.564599609375023,-44.29536056518555,-164.29934692382812,12.48,2025-10-22 06,26.7
3307,2025-10-22 06,54.0,165.25,nan,0,0,13.6,530.0,2.639,23.8,43.1,1002.3,1032.807810328643,30.488901637236722,981.8285426549423,-20.49036603646391,-146.1826171875,-63.5341405224206,5211.75390625,1473.3949572428673,359.364599366075,-258.794921875,4.560140609741211,8.341210937500023,53.309852600097656,-239.3192138671875,12.46,2025-10-22 06,36.0
3317,2025-10-25 12,54.0,212.25,nan,0,0,14.8,580.0,2.665,24.4,44.6,990.2,1019.7558761668182,29.56343231916196,990.1988430549575,0.006399207301228671,-107.67724609375,-40.92923969821483,5242.2763671875,1998.5249838003608,290.8614215828195,-343.849609375,1.997309684753418,8.684228515625023,27.987592697143555,-159.21580505371094,13.9,2025-10-25 12,32.1
3321,2025-10-27 06,40.5,205.75,24.0,1,1,15.5,480.0,3.281,31.4,43.7,1004.3,1030.7571169472858,26.424292240254545,1011.2780077531955,6.9451830461642885,71.34912109375,40.50220307360843,5606.87890625,1995.26739297288,316.3496612760301,-217.20849609375,2.971564531326294,17.840783691406273,-258.55023193359375,-504.5543212890625,13.83,2025-10-27 06,60.6
3324,2025-10-28 18,46.5,194.25,12.0,1,1,28.5,440.0,6.731,49.0,66.8,978.0,1018.7752651039784,40.73498190085343,974.968775350652,-3.071507852473019,119.8603515625,-95.34370978053099,5558.908203125,889.7348149238965,358.76769592496896,-349.0888671875,3.075291872024536,10.422906494140648,5.898549556732178,-298.6387939453125,27.03,2025-10-28 18,52.9
3359,2025-11-06 00,33.0,145.0,48.0,0,1,13.4,300.0,4.245,35.1,62.6,1004.7,1027.6145271442856,22.912805952879353,1015.1941028339252,10.492381642518922,65.96826171875,39.72681821143358,5723.26708984375,1991.4610024454416,323.98855282859313,-90.04541015625,9.31107234954834,24.163385009765648,-3.145869731903076,-330.45355224609375,15.4,2025-11-06 00,53.2
3359,2025-11-07 12,46.5,164.0,12.0,1,1,39.7,510.0,8.234,59.0,73.9,967.3,1029.960779599908,62.70772784209544,1001.9515501130123,34.69849835519983,257.19384765625,23.786399926461492,5652.5166015625,906.8890337875558,259.2703608866587,-348.556640625,7.3088178634643555,7.498925781250023,85.64817810058594,-706.96630859375,33.91,2025-11-07 12,51.3
3378,2025-11-13 00,46.5,186.0,nan,0,0,15.9,550.0,3.015,28.6,55.8,992.3,1017.1793884802183,24.845953421624586,1004.5189797965904,12.185544737996679,196.50732421875,150.71074164269356,5619.478515625,1497.8020948802657,274.2068972207673,-332.59423828125,3.584678888320923,9.300164794921898,-422.093994140625,-457.4144287109375,17.09,2025-11-13 00,38.4
3389,2025-11-15 00,52.0,166.25,42.0,0,1,24.3,770.0,4.082,37.1,49.3,978.1,1028.1268358283212,50.03967762519619,990.3984275331043,12.311269329979268,-72.8759765625,-12.292887320443727,5264.22265625,223.07680650106872,184.40067654914375,-394.72412109375,3.1153390407562256,5.429833984375023,-93.16278839111328,-139.85411071777344,17.74,2025-11-15 00,38.9
3387,2025-11-15 00,36.75,170.0,18.0,1,1,23.0,370.0,6.016,46.1,72.0,989.1,1021.0756052261047,31.9502390151672,1011.4643473509773,22.338981140039778,218.10302734375,5.8210792461941026,5777.546875,1503.6802882959107,347.22312920624563,-394.8642578125,9.923426628112793,21.884637451171898,-114.40399932861328,-397.03778076171875,19.38,2025-11-15 00,50.7
3389,2025-11-16 12,55.25,177.5,6.0,1,1,27.2,1000.0,4.336,39.7,60.5,966.4,1022.2386177282385,55.85971147823852,969.6443405849741,3.2654343349740884,-69.80224609375,107.43168651287507,5237.2578125,205.9690714770265,270.0,-419.00390625,3.1661384105682373,4.909844970703148,46.78923034667969,-164.2582550048828,11.82,2025-11-16 12,42.0
3406,2025-11-23 12,51.5,171.25,0.0,1,1,41.1,570.0,7.675,56.2,67.8,967.0,1024.2083334182844,57.24959318390938,991.8433745361002,24.884634301725214,26.00537109375,23.798419316711048,5337.83154296875,223.09162059029637,184.44946651536551,-346.44140625,2.6758475303649902,4.965112304687523,173.0001983642578,0.6373146772384644,30.96,2025-11-23 12,41.4
3428,2025-11-30 06,47.25,144.0,nan,0,0,10.6,450.0,2.526,23.7,32.6,1003.1,1026.6555922563077,23.525099092245227,1003.2793269591039,0.1488337950413552,-59.56640625,-86.08884198851547,5266.7548828125,1162.162060234178,275.4293269291528,-272.28173828125,8.082084655761719,2.5025268554687727,-262.2789001464844,-327.4266357421875,11.82,2025-11-30 06,38.1
3438,2025-12-03 12,38.75,148.75,18.0,1,1,18.8,580.0,3.575,35.7,57.9,989.5,1029.7660121799174,40.313375461167425,1004.7905908739458,15.337954155195803,143.900390625,63.7026126368756,5612.484375,1211.5829354022558,289.60478585642295,-484.66943359375,14.14297103881836,14.199884033203148,-526.2300415039062,-619.9881591796875,14.26,2025-12-03 12,53.2
3460,2025-12-10 00,29.75,162.5,24.0,1,1,10.1,540.0,1.998,25.5,55.4,1004.7,1022.6989535400917,18.03013029790418,1011.7626230703697,7.093799828182227,93.9912109375,-21.757089307853086,5710.25634765625,1999.0718450169113,322.5770661068184,-298.38232421875,4.722626686096191,23.312524414062523,-176.42642211914062,-373.58709716796875,10.32,2025-12-10 00,68.4
3471,2025-12-11 12,43.75,148.5,30.0,0,1,15.3,540.0,2.926,28.6,52.9,1000.3,1039.7974172245122,39.472649158105924,977.6844596536143,-22.64030841279191,-23.62646484375,-27.34013837222933,5345.83056640625,771.1889763069723,282.3298234158633,-434.22412109375,13.787910461425781,4.471307373046898,-509.43914794921875,-242.0292205810547,16.44,2025-12-11 12,48.6
3485,2025-12-14 12,40.75,145.0,0.0,1,1,32.6,560.0,6.112,51.4,69.8,985.0,1025.142614921579,40.177282890329025,1014.0526684160043,29.08733638475428,86.10302734375,-86.936908003725,5507.67236328125,514.9533446526708,260.6304840259109,-318.0009765625,14.936707496643066,11.986535644531273,101.31000518798828,-481.3033752441406,28.46,2025-12-14 12,53.6
3543,2025-12-26 06,49.5,149.5,nan,0,0,30.1,580.0,5.69,46.0,66.1,979.1,1027.3539628058481,48.21547403631689,1007.5748524664032,28.436363696871922,148.50048828125,92.12113104021239,5454.35791015625,1074.2532443213008,251.43024581187635,-494.98095703125,4.682284832000732,0.9833923339843977,74.47347259521484,-454.26165771484375,27.08,2025-12-26 06,46.7
3558,2025-12-31 12,38.5,156.25,18.0,1,1,8.8,240.0,3.534,27.6,46.4,1002.7,1022.0975723830279,19.44333654318416,1011.131133130941,8.476897291097202,24.3876953125,-18.31555250528772,5447.0615234375,1847.320446480293,287.71580414047037,-447.44921875,10.052190780639648,16.945550537109398,-564.23681640625,-254.74652099609375,11.46,2025-12-31 12,57.4
3570,2026-01-02 18,36.0,148.0,18.0,1,1,10.3,470.0,2.268,24.9,54.6,997.5,1028.32828480252,30.807044568145102,1003.3016344627378,5.780394228362752,-66.259765625,140.38293642098176,5412.0712890625,772.5299953306535,263.77564806702276,-348.18408203125,11.303182601928711,19.252923583984398,-406.5215759277344,-723.5342407226562,9.52,2026-01-02 18,51.3
3595,2026-01-09 18,42.0,171.25,6.0,1,1,17.5,490.0,3.665,33.8,60.3,986.4,1021.1290831950993,34.70525507009927,974.4689704738717,-11.95485765112835,51.5146484375,24.247775388522598,5417.62939453125,809.2487235692121,279.7881504688252,-258.12939453125,7.583920001983643,12.213769531250023,107.2337875366211,-580.552001953125,16.96,2026-01-09 18,41.1
3623,2026-01-14 18,44.25,167.25,nan,0,0,11.8,370.0,3.105,27.2,45.9,1000.4,1017.5601946423154,17.184096009502923,1000.1886561873564,-0.18744244545609945,93.92041015625,-188.7078524630282,5437.8837890625,1539.068148403422,289.23974466541637,-436.7666015625,8.891254425048828,5.423181152343773,-348.30035400390625,-189.6623992919922,15.21,2026-01-14 18,48.7
3635,2026-01-18 18,37.5,173.0,12.0,1,1,17.0,460.0,3.72,35.1,62.3,983.3,1017.6870488500883,34.33933156493208,993.0454742198654,9.697756934709105,-55.4609375,20.327527206182097,5372.09033203125,726.9672294670147,292.12685588094746,-379.2705078125,4.82949161529541,15.325585937500023,-132.22938537597656,-297.5057373046875,16.17,2026-01-18 18,54.9
3651,2026-01-23 12,45.0,203.5,nan,0,0,20.7,500.0,4.271,37.0,37.9,996.7,1016.8880604495234,20.154051660460937,1016.1595977067335,19.425588917671007,155.40478515625,253.63697228413832,5409.88623046875,1896.6514754069738,184.16324039826083,-109.7509765625,2.5176331996917725,7.631372070312523,-40.7557487487793,-7.784938812255859,15.97,2026-01-23 12,25.6
3656,2026-01-26 18,45.0,166.5,nan,0,0,29.9,590.0,5.606,47.3,54.8,967.8,1018.0962699967193,50.33381882484434,978.2932197465182,10.530768574643162,39.38427734375,168.80888963002366,5324.35107421875,1017.4684617618366,204.22665145104253,-361.48486328125,7.970386028289795,5.840997314453148,207.00759887695312,-145.35452270507812,23.56,2026-01-26 18,50.1
3695,2026-02-02 12,35.75,150.25,30.0,0,1,6.2,420.0,1.438,17.1,44.2,1010.8,1029.6203394038084,18.82785893505843,1007.6241817906666,-3.1682986780833744,-83.66748046875,-54.82687304848133,5376.95654296875,1862.933418340308,358.6122188007476,-293.9541015625,15.670049667358398,17.379083251953148,-498.15289306640625,-534.6318969726562,6.03,2026-02-02 12,55.9
3694,2026-02-02 12,43.0,202.5,nan,0,0,22.7,780.0,3.807,38.3,43.0,962.7,1004.4586190826685,41.77203461001227,976.4746103735564,13.788025900900152,94.17626953125,153.2911363150699,5461.91796875,491.80984904213665,221.99125247068486,-347.50146484375,2.4708616733551025,9.348474121093773,-21.95159339904785,-162.4272918701172,14.35,2026-02-02 12,37.1
3715,2026-02-09 00,40.25,165.0,18.0,1,1,18.7,480.0,3.972,36.2,58.9,980.0,1015.0144169652533,35.055066379315804,1001.0263244976783,21.066973911740774,49.84130859375,86.25099962501301,5456.091796875,1199.2899532998438,288.44404442198214,-433.6376953125,9.216039657592773,12.117028808593773,-537.6561889648438,-584.4580688476562,15.53,2026-02-09 00,62.9
3760,2026-02-20 12,30.25,184.75,nan,0,0,16.7,420.0,3.934,38.3,46.6,1000.4,1017.1666886663204,16.758729681945397,1012.0988078944991,11.690848910124146,-11.326171875,18.158415498203475,5591.5947265625,1995.3083727880205,295.4041757899784,-192.77880859375,3.510485887527466,18.597283935546898,-14.82785701751709,-72.42546081542969,14.07,2026-02-20 12,36.3
3782,2026-02-28 06,36.75,220.5,nan,0,0,15.2,500.0,3.059,31.3,38.7,1005.5,1020.8793776782954,15.414350822826691,1013.198092264073,7.733065408604261,-14.65673828125,164.48982753879397,5492.0107421875,223.53129305962298,185.71948386277077,-87.2841796875,3.0361886024475098,14.711328125000023,-33.91496276855469,-301.9403991699219,11.62,2026-02-28 06,20.1
3820,2026-03-13 06,41.75,154.75,nan,0,0,16.6,760.0,2.705,29.4,33.3,1004.7,1031.5978615270203,26.902854202801564,1011.0770198119934,6.382012487774659,-58.80322265625,-37.93858822240228,5369.06005859375,1972.011516461044,246.69187001156914,-267.875,10.032173156738281,9.749902343750023,-3.8191773891448975,-247.5569610595703,10.95,2026-03-13 06,27.7
3853,2026-03-22 00,56.25,220.75,nan,0,0,24.6,700.0,4.163,35.8,57.9,994.9,1036.8176330708682,41.89386598102442,1013.3584068439159,18.434639754072123,-60.57470703125,-32.70993199251738,5158.49365234375,867.8845047822927,237.95053530229887,-318.78173828125,6.703462600708008,5.645410156250023,-17.940767288208008,-117.12879180908203,20.81,2026-03-22 00,37.5
3868,2026-03-26 06,51.5,219.5,nan,0,0,18.4,750.0,3.019,28.9,43.7,1006.5,1034.121257992685,27.58378240674756,1014.78370230268,8.246226716742513,-114.09326171875,-79.88914575231999,5180.43994140625,328.7400015023612,270.0,-219.810546875,1.8462977409362793,5.759423828125023,-83.44926452636719,-246.2637939453125,14.75,2026-03-26 06,34.5
3895,2026-04-04 12,44.0,214.5,nan,0,0,6.4,420.0,1.459,15.5,24.1,1016.5,1025.986423147673,9.507053030485395,1018.7572756165645,2.2779054993769705,-56.08056640625,63.817749950011454,5409.94189453125,830.7147648498603,236.80750383598513,-153.3857421875,2.2192442417144775,9.436914062500023,-258.2198486328125,-250.77621459960938,7.48,2026-04-04 12,28.2
3915,2026-04-11 00,35.5,193.0,nan,0,0,27.5,540.0,5.374,48.7,48.4,988.8,1026.6393304845935,37.84617862912478,1000.6663713846369,11.873219529168182,-73.794921875,16.808647686024212,5504.8671875,200.09394960724194,245.26813477463708,-238.283203125,3.277578115463257,14.598291015625023,-8.362075805664062,-109.52559661865234,18.22,2026-04-11 00,27.8
3915,2026-04-16 12,42.75,210.0,nan,0,0,9.7,490.0,2.003,21.0,33.8,1012.0,1027.5871600379521,15.538392948108367,1019.9371004599798,7.888333370136024,-29.14013671875,-57.61243460814746,5476.697265625,1999.8909215324097,302.10193255879483,-151.896484375,2.5536293983459473,10.058007812500023,-62.816627502441406,-214.6869354248047,11.01,2026-04-16 12,28.9
3942,2026-04-23 18,52.75,159.25,nan,0,0,7.2,450.0,1.584,15.3,34.1,1005.1,1021.770019581164,16.70312504991398,984.552578542615,-20.514315988634962,-173.6298828125,-138.63861195138364,5198.77001953125,445.0687681995645,357.8334837305484,-291.6279296875,4.057663440704346,2.3875976562500227,-222.07626342773438,-141.85870361328125,9.05,2026-04-23 18,26.7
3945,2026-04-25 06,44.5,174.25,18.0,1,1,25.3,570.0,4.788,41.9,51.0,985.5,1023.3157380604719,37.85950026750311,1007.4483988873752,21.99216109440647,114.90869140625,16.183033387038822,5581.529296875,673.2233884433439,274.7146547919213,-317.50244140625,6.624946594238281,9.533105468750023,-216.91470336914062,-571.804443359375,19.43,2026-04-25 06,54.5
3953,2026-04-28 18,37.25,144.5,nan,0,0,6.1,350.0,1.642,17.8,37.3,1008.2,1021.2286365581548,13.02801399956104,991.6055416440661,-16.59508091452767,25.4375,42.2117635790422,5587.025390625,1195.5202820241366,358.93948031001696,-237.8447265625,16.876476287841797,20.021386718750023,-433.7612609863281,-430.8638610839844,6.94,2026-04-28 18,39.4
3951,2026-04-28 18,48.75,153.25,nan,0,0,15.0,260.0,5.673,36.5,43.3,991.9,1016.0072565187556,24.11162663594314,983.2710215329341,-8.624608349878372,-118.7275390625,42.21887796331034,5306.7001953125,200.2830595198069,236.01731926980003,-338.625,3.3714663982391357,1.4403320312500227,48.45549774169922,-87.97899627685547,18.89,2026-04-28 18,31.0
